"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"RT @simbubakthan: @arjunkumarr3 africala tomorrow dhan release baktha ������ forest fulla monkeys elephants ������ Str gaga waiting",FALSE,0,NA,2016-11-13 05:48:19,FALSE,NA,"797677452868849664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Iam_DhanushFan",2,TRUE,FALSE,NA,NA,"India","en","http://pbs.twimg.com/profile_images/797445631610679296/TEAu4lhB_normal.jpg"
"The ALLL THE IGS Spawner of the forest is called Manday",FALSE,0,NA,2016-11-13 05:48:14,FALSE,NA,"797677431389818880",NA,"<a href=""http://cheapbotsdonequick.com"" rel=""nofollow"">Cheap Bots, Done Quick!</a>","PlaySkycafe",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/703850814427672578/Qwt4ZN7z_normal.jpg"
"Listen to Link by K. Forest on #AppleMusic. https://t.co/eiyFYnpSsJ",FALSE,0,NA,2016-11-13 05:48:09,FALSE,NA,"797677410124779520",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","T2Y7A",0,FALSE,FALSE,NA,NA,"Not yet","en","http://pbs.twimg.com/profile_images/792212769638461442/2Jwyxehb_normal.jpg"
"こんなん初めて聞いたわ……ゆるキャラ乱立と一線を画してきたまでは良いかと思うが何じゃこりゃｗｗｗｗｗ　責任部署どこやー！",FALSE,0,NA,2016-11-13 05:48:08,FALSE,NA,"797677406827884544",NA,"<a href=""http://janetter.net/"" rel=""nofollow"">Janetter for Android</a>","forest_alice",0,FALSE,FALSE,NA,NA,"古都中心","ja","http://pbs.twimg.com/profile_images/471134563704393728/PZzb55PL_normal.jpeg"
"RT @brandi_kiersten: Pray for WNC during this time. I've never seen such a drought and forest fires in this area. So much land and property…",FALSE,0,NA,2016-11-13 05:48:03,FALSE,NA,"797677384828932096",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","christinaeulin",1,TRUE,FALSE,NA,NA,"Canton, NC || Greenwood, SC ","en","http://pbs.twimg.com/profile_images/745804016123252736/v9no_cEJ_normal.jpg"
"RT @JeffRisdon: Louisville lost to Clemson. Not sure how they jump them in the rankings after squeaking past Wake Forest",FALSE,0,NA,2016-11-13 05:47:56,FALSE,NA,"797677357863727108",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","ERobinsonRSEN",3,TRUE,FALSE,NA,NA,"In my own world ","en","http://pbs.twimg.com/profile_images/662033720682131457/lBx7nepm_normal.jpg"
"#mammothlakes #snow #lakes #mountain #forest #tree #hike #parkerlake #hiking #california https://t.co/nQYKsQwHYc https://t.co/VZ1janMIgu",FALSE,0,NA,2016-11-13 05:47:53,FALSE,NA,"797677341627580416",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","drkl706",0,FALSE,FALSE,NA,NA,"Los Angeles, CA","en","http://pbs.twimg.com/profile_images/767155232715354113/T2mLsT67_normal.jpg"
"@toechip explore the forest more. also did you pick up a key outside the church?",FALSE,0,"toechip",2016-11-13 05:47:45,FALSE,"797676412362690560","797677311302610948","444455802","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","bansheetweet",0,FALSE,FALSE,NA,NA,"Tucson, AZ","en","http://pbs.twimg.com/profile_images/797008114436296709/8OZu07Zm_normal.jpg"
"RT @ExploreVSCO: The forest is a magical place ������������ https://t.co/G2B5EyyWtg",FALSE,0,NA,2016-11-13 05:47:44,FALSE,NA,"797677307167051776",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wheniminbroken",775,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/797676424316358657/SeFLj3fi_normal.jpg"
"影響力ね…。",FALSE,0,NA,2016-11-13 05:47:42,FALSE,NA,"797677297029378048",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","blue3_forest",0,FALSE,FALSE,NA,NA,"","ja","http://pbs.twimg.com/profile_images/759077257012842501/aBRPgPlA_normal.jpg"
"RT @UofLFootball: NEWS: Brandon Radcliff's 3 TDs, @UofLFootball's fourth-quarter surge helps Cardinals rout Wake Forest. #L1C4 https://t.co…",FALSE,0,NA,2016-11-13 05:47:39,FALSE,NA,"797677282873798656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ChrisRaggard",19,TRUE,FALSE,NA,NA,"Pace, FL","en","http://pbs.twimg.com/profile_images/794875320432259073/6gZ85bug_normal.jpg"
"RT @RisingSign: @ParantoKristine A real solution is continental #Reforestation. Trees absorb #CO2. If we #GoVegan we can convert cropland t…",FALSE,0,NA,2016-11-13 05:47:35,FALSE,NA,"797677269733019649",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AwarenessGrowth",3,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/775794911098601472/Si-OnzpY_normal.jpg"
"I study magic! Well, actually, I play with forest creatures. ...What? They like me.",FALSE,0,NA,2016-11-13 05:47:35,FALSE,NA,"797677268386492416",NA,"<a href=""http://twittbot.net/"" rel=""nofollow"">twittbot.net</a>","Ricken_bot",0,FALSE,FALSE,NA,NA,"Ylisse","en","http://pbs.twimg.com/profile_images/483881414220201984/2Yn2jXhV_normal.png"
"죽음제 1호컾★",FALSE,0,NA,2016-11-13 05:47:33,FALSE,NA,"797677260555681793",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Forest_Method_",0,FALSE,FALSE,NA,NA,"대나무숲","ko","http://pbs.twimg.com/profile_images/786525753479278592/Fj-Xoelp_normal.jpg"
"RT @ESPNCFB: C-A-R-D-S. 

Louisville storms back and scores 44 unanswered to beat Wake Forest. https://t.co/GhBKxrsclp",FALSE,0,NA,2016-11-13 05:47:21,FALSE,NA,"797677210597474306",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ryan_tucker14",338,TRUE,FALSE,NA,NA,"Detroit, Michigan ","en","http://pbs.twimg.com/profile_images/793318045594759169/yHb_JL05_normal.jpg"
"RT @sureshpprabhu: Happy to see progress made in #Bamboo, programme launched by me as Env&amp; Forest minister in Atal ji Govt.local artisans a…",FALSE,0,NA,2016-11-13 05:47:20,FALSE,NA,"797677204851269632",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sandeep1481996",152,TRUE,FALSE,NA,NA,"नई दिल्ली, भारत","en","http://pbs.twimg.com/profile_images/796965781913370624/K1WNMcKc_normal.jpg"
"RT @AIEGamingClub: RT + Seguir @AIEGamingClub para entrar en el SORTEO
de estas dagas ""BOREAL FOREST""! El sorteo termina el 20/11/16 https:…",FALSE,0,NA,2016-11-13 05:47:20,FALSE,NA,"797677204121522176",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Rawrcasm",909,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/739370486405181440/qNGfjCh1_normal.jpg"
"New post: ""jokes "" In the middle of the forest, a turtle and a snail have a gruesome head-on collision. The snail is rushed to the emergenc…",FALSE,0,NA,2016-11-13 05:47:17,FALSE,NA,"797677194260647937",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","Rijotm",0,FALSE,FALSE,NA,NA,"kottayam","en","http://pbs.twimg.com/profile_images/466230149923360768/maKXuKx-_normal.jpeg"
"RT @si_ncaafb: After trailing 12–0, No. 6 Louisville rattles off 44 straight points to beat Wake Forest 44–12",FALSE,0,NA,2016-11-13 05:47:15,FALSE,NA,"797677185972731904",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ryan_tucker14",8,TRUE,FALSE,NA,NA,"Detroit, Michigan ","en","http://pbs.twimg.com/profile_images/793318045594759169/yHb_JL05_normal.jpg"
"Sinar Mas Land Resmikan Rekreasi Sea Forest Adventure https://t.co/gDtIgoH1OS https://t.co/jkiit6w7a0",FALSE,0,NA,2016-11-13 05:47:11,FALSE,NA,"797677167610097664",NA,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>","MajalahSWA",0,FALSE,FALSE,NA,NA,"Jakarta Pusat, DKI Jakarta","en","http://pbs.twimg.com/profile_images/785305168984231938/S8M5Vm3f_normal.jpg"
"ほんと志方嬢の声は、下僕にされて身の回りの世話させられたくなるくらい好き",FALSE,0,NA,2016-11-13 05:47:09,FALSE,NA,"797677159997263872",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","No_2_Forest",0,FALSE,FALSE,NA,NA,"海抜高度500ｍ","ja","http://pbs.twimg.com/profile_images/797380771010838528/z60BxyqX_normal.jpg"
"SALE-KITS,PATTERNS Pattern Forest Reflection  Fat Quarter Friendly Pattern Cozy Quilt Designs..… https://t.co/pFbCxCi7MS",FALSE,0,NA,2016-11-13 05:47:06,TRUE,NA,"797677147326451712",NA,"<a href=""https://around.io"" rel=""nofollow"">Around.io</a>","bingo7",0,FALSE,FALSE,NA,NA,"Buena Park, CA","en","http://pbs.twimg.com/profile_images/745008431468281857/QUrqkrXq_normal.jpg"
"Hudson's Bay ""Enchanted Forest"" Christmas windows are magical to kids. 2016. https://t.co/oTpFRyKelQ",FALSE,0,NA,2016-11-13 05:46:55,FALSE,NA,"797677102090821634",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","tstlouis50",0,FALSE,FALSE,NA,NA,"Toronto","en","http://pbs.twimg.com/profile_images/762809613091614720/OtKAFi3u_normal.jpg"
"President-elect protest: Hundreds walk out at Wake Forest University. https://t.co/uSs65xIrE3 via @JournalNow",FALSE,0,NA,2016-11-13 05:46:54,FALSE,NA,"797677094411141121",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","toschoon",0,FALSE,FALSE,NA,NA,"From the ocean.","en","http://pbs.twimg.com/profile_images/2622526816/image_normal.jpg"
"RT @trvisXX: K forest just dropped 
#eyesoftaiga",FALSE,0,NA,2016-11-13 05:46:52,FALSE,NA,"797677085703675904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NiGHTxCRWLER",1225,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/795405996952788992/Amk6tkWX_normal.jpg"
"RT @kq3aSWJn0GN5Qvq: 前飼ってたハムスターみて
(音でない) https://t.co/weo1xdMunR",FALSE,0,NA,2016-11-13 05:46:48,FALSE,NA,"797677069903667200",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","apricot_forest",6443,TRUE,FALSE,NA,NA,"東京 星が見えるところ","ja","http://pbs.twimg.com/profile_images/732205103357140992/A9ujqmzn_normal.jpg"
"RT @NBharuka: "" A wild long tailed monkey adopted an abandoned kitten at Ubud's Monkey Forest in Bali , Need to learn from him "" ������ https://…",FALSE,0,NA,2016-11-13 05:46:47,FALSE,NA,"797677068150456320",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Adoption_oppose",251,TRUE,FALSE,NA,NA,"","ja","http://pbs.twimg.com/profile_images/767737739693297664/CuVltC4u_normal.jpg"
"RT @ESPNCFB: C-A-R-D-S. 

Louisville storms back and scores 44 unanswered to beat Wake Forest. https://t.co/GhBKxrsclp",FALSE,0,NA,2016-11-13 05:46:44,FALSE,NA,"797677052862300160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","a7xJmoore",338,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/774967792021958656/gtH6G_Of_normal.jpg"
"RT @terraic: 민주당 ""사퇴 안한다는 이정현, 조폭의 의리""    https://t.co/CkTmDr8Cif",FALSE,0,NA,2016-11-13 05:46:32,FALSE,NA,"797677002782162944",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Norway_Forest",8,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1950417084/image_normal.jpg"
"RT @SportsCenter: No. 6 Louisville scores 44 unanswered points in comeback win over Wake Forest. https://t.co/qtkmDcgg3m",FALSE,0,NA,2016-11-13 05:46:24,FALSE,NA,"797676971232808960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wetrippymane318",1160,TRUE,FALSE,NA,NA,"Roe City,LA (318)","en","http://pbs.twimg.com/profile_images/788375922160218112/aNUSURr9_normal.jpg"
"@dir_forest 
なんやろう
ちょっとわかるwww",FALSE,0,"dir_forest",2016-11-13 05:46:20,FALSE,"797640246187806720","797676951838146560","520343861","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","hashimura1610",0,FALSE,FALSE,NA,NA,"愛媛","ja","http://pbs.twimg.com/profile_images/772738919951503361/Yu1kuVVd_normal.jpg"
"RT @Super70sSports: ""Remember, only you -"" ""Rickey don't listen to no talking bears. If Rickey want to start a forest fire, Rickey gonna st…",FALSE,0,NA,2016-11-13 05:46:17,FALSE,NA,"797676942610808832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","geez49",116,TRUE,FALSE,NA,NA,"from parts unknown","en","http://pbs.twimg.com/profile_images/794227331707457536/QDNf7J8o_normal.jpg"
"RT @hitononaka: 平成KIZOKU｜京都市情報館｜きょうと動画情報館
https://t.co/KfKPwqfoSA

京都市の新公式キャラクター… #つらい https://t.co/SU6jQFr5Q4",FALSE,0,NA,2016-11-13 05:46:12,FALSE,NA,"797676919563124737",NA,"<a href=""http://janetter.net/"" rel=""nofollow"">Janetter for Android</a>","forest_alice",6139,TRUE,FALSE,NA,NA,"古都中心","ja","http://pbs.twimg.com/profile_images/471134563704393728/PZzb55PL_normal.jpeg"
"@Windchester_S_6 He let's go of her and moves away, ""Why are you in my forest?""",FALSE,0,"Windchester_S_6",2016-11-13 05:46:01,FALSE,"797676687718760448","797676873966878720","3394234816","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SpnDwS",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/794413036379455488/s_FnF_RS_normal.jpg"
"Bobby Petrino breaks down #Louisville win over Wake Forest       https://t.co/jSKOoHTsHD via @247Sports",FALSE,0,NA,2016-11-13 05:45:41,FALSE,NA,"797676791838240769",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ITVHughes",0,FALSE,FALSE,NA,NA,"Louisville, Ky","en","http://pbs.twimg.com/profile_images/3724707633/efefbf02ca2fc7f948e8ccec2a307f7f_normal.jpeg"
"がしかし、志方嬢ほどに俺の心を掴んでは来ない、残念ながら",FALSE,0,NA,2016-11-13 05:45:41,FALSE,NA,"797676788075724800",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","No_2_Forest",0,FALSE,FALSE,NA,NA,"海抜高度500ｍ","ja","http://pbs.twimg.com/profile_images/797380771010838528/z60BxyqX_normal.jpg"
"Dinner dates. @ 230 Forest Avenue https://t.co/GE9SiKNK5c",FALSE,0,NA,2016-11-13 05:45:36,FALSE,NA,"797676770363219968",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","TheBaubShow",0,FALSE,FALSE,"-117.78322","33.54271","Hollywood, CA","en","http://pbs.twimg.com/profile_images/764858300257087491/fkwjyy8M_normal.jpg"
"The pretty little liars sure do spend a lot of time in creepy forest situations.",FALSE,0,NA,2016-11-13 05:45:35,FALSE,NA,"797676765644627968",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KezUnprepared",0,FALSE,FALSE,NA,NA,"Australia","en","http://pbs.twimg.com/profile_images/706624708498685952/4o7zjlPG_normal.jpg"
"RT @BMTHSurabaya: An epic crowd &amp; visuals! Bring Me The Horizon live at Forest National Brussels 12/11/16 ☔☔
������ @livesandlevels https://t.co…",FALSE,0,NA,2016-11-13 05:45:31,FALSE,NA,"797676749534281729",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sigit_sst",11,TRUE,FALSE,NA,NA,"Purworejo","id","http://pbs.twimg.com/profile_images/712132768616964096/4KbwjrAZ_normal.jpg"
"女子高生にタオル掛けてもらえるとか最高かよ",FALSE,0,NA,2016-11-13 05:45:29,FALSE,NA,"797676740382294020",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","forest_eight",0,FALSE,FALSE,NA,NA,"twitterカーストの最下層","ja","http://pbs.twimg.com/profile_images/678698549685542912/x02JpzQF_normal.jpg"
"12月11日(日)なんでもない日を特別に...｜Glass Forest https://t.co/yqB3la8VG8 #amebaownd",FALSE,1,NA,2016-11-13 05:45:27,FALSE,NA,"797676732073447424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Hikari_musique",0,FALSE,FALSE,NA,NA,"Japan Miyagi Sendai","ja","http://pbs.twimg.com/profile_images/787902180174893056/Nnj8ktV7_normal.jpg"
"RT @ESPNCFB: C-A-R-D-S. 

Louisville storms back and scores 44 unanswered to beat Wake Forest. https://t.co/GhBKxrsclp",FALSE,0,NA,2016-11-13 05:45:22,FALSE,NA,"797676711609585664",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Hear_My_Msg",338,TRUE,FALSE,NA,NA,"JVO.. (Live from the Gutter)","en","http://pbs.twimg.com/profile_images/790282501210181632/N-bWdpw6_normal.jpg"
"RT @UoflUpdates: Cards beat Wake Forest 44-12 behind Brandon Radcliff's 3 TD's. #L1C4 #GoCards https://t.co/9eqTQK8S7i",FALSE,0,NA,2016-11-13 05:45:18,FALSE,NA,"797676693506887680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","grovestreet555",2,TRUE,FALSE,NA,NA,"Louisville","en","http://pbs.twimg.com/profile_images/786428435379982336/qMXAHLdS_normal.jpg"
"RT @SBNation: Best taunt of the year: https://t.co/60yWZVwqa6",FALSE,0,NA,2016-11-13 05:45:17,FALSE,NA,"797676689308450816",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Cards4life_",59,TRUE,FALSE,NA,NA,"Best College Town In America","en","http://pbs.twimg.com/profile_images/759091371311587328/QAYHTLnM_normal.jpg"
"➢➣➤▁▂▃▅▆▇▉ Best Real Massage ☚ ☛ (Grand Opening) ▇▆▅▃▂▁ https://t.co/qLv9osKAHq ph 817-757-5175 #Massage 9:00 - 21:… https://t.co/VoUKZ8TTSX",FALSE,0,NA,2016-11-13 05:45:16,TRUE,NA,"797676684053020672",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","massage_forest",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/705660600685211648/YnGdI741_normal.jpg"
"Next on CMNtv: November 13, 2016 at 01:00AM Into The Forest",FALSE,0,NA,2016-11-13 05:45:13,FALSE,NA,"797676674443833344",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","cmntv",0,FALSE,FALSE,NA,NA,"Troy, Michigan USA","en","http://pbs.twimg.com/profile_images/2649175602/d7d06e182a92dcb4943528158c275be7_normal.jpeg"
"RT @Energydesk: The boreal forest: What 750 billion trees circling the top of the planet can do about #climatechange https://t.co/TszIPQEi9a",FALSE,0,NA,2016-11-13 05:45:11,FALSE,NA,"797676663609978881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Subhansaajid",390,TRUE,FALSE,NA,NA,"Pakistan","en","http://pbs.twimg.com/profile_images/794230353334505472/BwvegDwz_normal.jpg"
"RT @Ryu_suni: 이야 이건 진짜 센스가ㅋㅋㅋㅋㅋㅋㅋㅋ https://t.co/Z9BDGyu5CG",FALSE,0,NA,2016-11-13 05:45:10,FALSE,NA,"797676658014625792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Norway_Forest",5200,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/1950417084/image_normal.jpg"
"RT @Mash_334: Facebookに前職で一緒だった男が、末っ娘が可愛くて癒され悶えてるとよく載せるけど、それ見る度
 
キミこの子産まれた頃バイトの子と浮気してたやん(⁰︻⁰)
 
ってつっこまずにいられない。
末っ娘可愛いんだろうけど女の子3人目だからまた浮気すん…",FALSE,0,NA,2016-11-13 05:45:09,FALSE,NA,"797676656529838081",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","apricot_forest",1,TRUE,FALSE,NA,NA,"東京 星が見えるところ","ja","http://pbs.twimg.com/profile_images/732205103357140992/A9ujqmzn_normal.jpg"
